File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF808WST	bed narrowPeak	optimal idr thresholded peaks	ENCSR290ZOS	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					EGR1-human	ENCAB000ASX	DNA					False	2018-02-08	ENCODE				1, 2							ENCFF052ZQB, ENCFF419RSJ, ENCFF457LLF, ENCFF770WCW	151309	ENCODE Processing Pipeline	1d762c4ddf450561e8f20112fc967dbe		https://www.encodeproject.org/files/ENCFF808WST/@@download/ENCFF808WST.bed.gz	GRCh38			released	low read depth, antibody characterized with exemption	biological replicates with identical biosample, experiment not submitted to GEO		
ENCFF963HHX	bed narrowPeak	peaks	ENCSR290ZOS	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					EGR1-human	ENCAB000ASX	DNA					False	2018-02-08	ENCODE				2							ENCFF297FMS, ENCFF807CUF	4923460	ENCODE Processing Pipeline	1e73c81529035da9f85ec2cf5613081b		https://www.encodeproject.org/files/ENCFF963HHX/@@download/ENCFF963HHX.bed.gz	hg19			released	low read depth, antibody characterized with exemption	biological replicates with identical biosample, experiment not submitted to GEO		
ENCFF831MEQ	bed narrowPeak	optimal idr thresholded peaks	ENCSR290ZOS	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					EGR1-human	ENCAB000ASX	DNA					False	2018-02-08	ENCODE				1, 2							ENCFF001TDO, ENCFF145YNF, ENCFF618LWB, ENCFF963HHX	154457	ENCODE Processing Pipeline	a9c85d1261d6986e36bde2bff9d695fc		https://www.encodeproject.org/files/ENCFF831MEQ/@@download/ENCFF831MEQ.bed.gz	hg19			released	low read depth, antibody characterized with exemption	biological replicates with identical biosample, experiment not submitted to GEO		
ENCFF145YNF	bed narrowPeak	peaks	ENCSR290ZOS	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					EGR1-human	ENCAB000ASX	DNA					False	2018-02-08	ENCODE				1							ENCFF682QIZ, ENCFF991UTU	4609083	ENCODE Processing Pipeline	bbb806fcf28ecd705613053b179cb4a9		https://www.encodeproject.org/files/ENCFF145YNF/@@download/ENCFF145YNF.bed.gz	hg19			released	low read depth, antibody characterized with exemption	biological replicates with identical biosample, experiment not submitted to GEO		
ENCFF618LWB	bed narrowPeak	peaks	ENCSR290ZOS	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					EGR1-human	ENCAB000ASX	DNA					False	2018-02-08	ENCODE				1, 2							ENCFF297FMS, ENCFF682QIZ, ENCFF807CUF, ENCFF991UTU	6204808	ENCODE Processing Pipeline	af63490049b32f3c78e8c1452b63c9ac		https://www.encodeproject.org/files/ENCFF618LWB/@@download/ENCFF618LWB.bed.gz	hg19			released	low read depth, antibody characterized with exemption	biological replicates with identical biosample, experiment not submitted to GEO		
ENCFF737IIW	bed narrowPeak	conservative idr thresholded peaks	ENCSR290ZOS	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					EGR1-human	ENCAB000ASX	DNA					False	2018-02-08	ENCODE				1, 2							ENCFF001TDO, ENCFF145YNF, ENCFF618LWB, ENCFF963HHX	130899	ENCODE Processing Pipeline	ca5d1f6d9baad5e06121184b4fe3ebd9		https://www.encodeproject.org/files/ENCFF737IIW/@@download/ENCFF737IIW.bed.gz	hg19			released	low read depth, antibody characterized with exemption	biological replicates with identical biosample, experiment not submitted to GEO		
ENCFF624XKD	bed narrowPeak	peaks	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RAD21-human	ENCAB000AKG	DNA					False	2016-10-12	ENCODE				2							ENCFF270HZT, ENCFF359TIO	6725905	ENCODE Processing Pipeline	3517b46ca96b254234976888869e2bfa		https://www.encodeproject.org/files/ENCFF624XKD/@@download/ENCFF624XKD.bed.gz	hg19			released	antibody characterized with exemption, mild to moderate bottlenecking	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF950LOX	bed narrowPeak	peaks	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RAD21-human	ENCAB000AKG	DNA					False	2016-10-12	ENCODE				1							ENCFF359TIO, ENCFF807CUF, ENCFF821FIW	6769628	ENCODE Processing Pipeline	21664ea95b8533ac6d45884f5355a655		https://www.encodeproject.org/files/ENCFF950LOX/@@download/ENCFF950LOX.bed.gz	hg19			released	antibody characterized with exemption, mild to moderate bottlenecking	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF974XKH	bed narrowPeak	peaks	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RAD21-human	ENCAB000AKG	DNA					False	2016-10-12	ENCODE				1, 2							ENCFF270HZT, ENCFF359TIO, ENCFF807CUF, ENCFF821FIW	7031021	ENCODE Processing Pipeline	def045c685301d24181ace0d3c24bcaf		https://www.encodeproject.org/files/ENCFF974XKH/@@download/ENCFF974XKH.bed.gz	hg19			released	antibody characterized with exemption, mild to moderate bottlenecking	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF443IDR	bed narrowPeak	peaks	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RAD21-human	ENCAB000AKG	DNA					False	2016-10-12	ENCODE				2							ENCFF285HJN, ENCFF985NSN	6672648	ENCODE Processing Pipeline	fe13414f179477a815c1947e97056d91		https://www.encodeproject.org/files/ENCFF443IDR/@@download/ENCFF443IDR.bed.gz	GRCh38			released	antibody characterized with exemption, mild to moderate bottlenecking	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF645KBN	bed narrowPeak	peaks	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RAD21-human	ENCAB000AKG	DNA					False	2016-10-12	ENCODE				1							ENCFF232KLY, ENCFF406XEH, ENCFF985NSN	6664069	ENCODE Processing Pipeline	2c2692aae326fb63907f4e88fe4192e8		https://www.encodeproject.org/files/ENCFF645KBN/@@download/ENCFF645KBN.bed.gz	GRCh38			released	antibody characterized with exemption, mild to moderate bottlenecking	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF063UKS	bed narrowPeak	peaks	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RAD21-human	ENCAB000AKG	DNA					False	2016-10-12	ENCODE				1, 2							ENCFF232KLY, ENCFF285HJN, ENCFF406XEH, ENCFF985NSN	7006170	ENCODE Processing Pipeline	c355acfb2ad3833e93f0a8d2a6ccb170		https://www.encodeproject.org/files/ENCFF063UKS/@@download/ENCFF063UKS.bed.gz	GRCh38			released	antibody characterized with exemption, mild to moderate bottlenecking	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF556AEV	bed narrowPeak	conservative idr thresholded peaks	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RAD21-human	ENCAB000AKG	DNA					False	2016-10-12	ENCODE				1, 2							ENCFF063UKS, ENCFF419RSJ, ENCFF443IDR, ENCFF645KBN	1343745	ENCODE Processing Pipeline	aeaaf3f4e37b3a66c6d71e39b1873a98		https://www.encodeproject.org/files/ENCFF556AEV/@@download/ENCFF556AEV.bed.gz	GRCh38			released	antibody characterized with exemption, mild to moderate bottlenecking	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF295GOD	bed narrowPeak	optimal idr thresholded peaks	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RAD21-human	ENCAB000AKG	DNA					False	2016-10-12	ENCODE				1, 2							ENCFF063UKS, ENCFF419RSJ, ENCFF443IDR, ENCFF645KBN	1457715	ENCODE Processing Pipeline	e50fba920f9d445b01aa16efa5c27456		https://www.encodeproject.org/files/ENCFF295GOD/@@download/ENCFF295GOD.bed.gz	GRCh38			released	antibody characterized with exemption, mild to moderate bottlenecking	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF427XJF	bed narrowPeak	conservative idr thresholded peaks	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RAD21-human	ENCAB000AKG	DNA					False	2016-10-12	ENCODE				1, 2							ENCFF001TDO, ENCFF624XKD, ENCFF950LOX, ENCFF974XKH	1236524	ENCODE Processing Pipeline	cd97d1218ea41666662d2c659846cca5		https://www.encodeproject.org/files/ENCFF427XJF/@@download/ENCFF427XJF.bed.gz	hg19			released	antibody characterized with exemption, mild to moderate bottlenecking	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF708GMO	bed narrowPeak	optimal idr thresholded peaks	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RAD21-human	ENCAB000AKG	DNA					False	2016-10-12	ENCODE				1, 2							ENCFF001TDO, ENCFF624XKD, ENCFF950LOX, ENCFF974XKH	1336347	ENCODE Processing Pipeline	7e9fff1df0984cd791bec85be62f671a		https://www.encodeproject.org/files/ENCFF708GMO/@@download/ENCFF708GMO.bed.gz	hg19			released	antibody characterized with exemption, mild to moderate bottlenecking	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF001XQA	bed narrowPeak	peaks	ENCSR000DTF	ChIP-seq	CL:0002548	cardiac fibroblast	primary cell	unknown	female	unknown	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		False	2011-03-17	ENCODE				1							ENCFF001HKB	822894	John Stamatoyannopoulos, UW	f9c7d07990d97bbd9a0061243dcbd239		https://www.encodeproject.org/files/ENCFF001XQA/@@download/ENCFF001XQA.bed.gz	hg19			archived	mild to moderate bottlenecking, low read depth, inconsistent platforms, low read length			
ENCFF002DCQ	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DTF	ChIP-seq	CL:0002548	cardiac fibroblast	primary cell	unknown	female	unknown	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		False	2011-03-17	ENCODE				1							ENCFF001HKB	807242	ENCODE Consortium Analysis Working Group	fde7e0859c20ba18cda848aa9ceffad1		https://www.encodeproject.org/files/ENCFF002DCQ/@@download/ENCFF002DCQ.bed.gz	hg19			archived	mild to moderate bottlenecking, low read depth, inconsistent platforms, low read length			
ENCFF344UBE	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR000DTF	ChIP-seq	CL:0002548	cardiac fibroblast	primary cell	unknown	female	unknown	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		False	2011-03-17	ENCODE				1							ENCFF001TDO, ENCFF861NLK	679590	ENCODE Processing Pipeline	756c19bfa7d7c4fd6559b250993d837b		https://www.encodeproject.org/files/ENCFF344UBE/@@download/ENCFF344UBE.bed.gz	hg19			released	mild to moderate bottlenecking, low read depth, inconsistent platforms, low read length			
ENCFF079UMY	bed narrowPeak	peaks	ENCSR000DTF	ChIP-seq	CL:0002548	cardiac fibroblast	primary cell	unknown	female	unknown	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		False	2011-03-17	ENCODE				1							ENCFF708KXW, ENCFF880XKJ	4280668	ENCODE Processing Pipeline	35148d58f533a44ca15b7ae564c2a900		https://www.encodeproject.org/files/ENCFF079UMY/@@download/ENCFF079UMY.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read depth, inconsistent platforms, low read length			
ENCFF243AGG	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR000DTF	ChIP-seq	CL:0002548	cardiac fibroblast	primary cell	unknown	female	unknown	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		False	2011-03-17	ENCODE				1							ENCFF079UMY, ENCFF419RSJ	690249	ENCODE Processing Pipeline	659b12437d79a0d5a6dbba62cac2915b		https://www.encodeproject.org/files/ENCFF243AGG/@@download/ENCFF243AGG.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read depth, inconsistent platforms, low read length			
ENCFF861NLK	bed narrowPeak	peaks	ENCSR000DTF	ChIP-seq	CL:0002548	cardiac fibroblast	primary cell	unknown	female	unknown	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		False	2011-03-17	ENCODE				1							ENCFF419FEJ, ENCFF661ZEZ	4247467	ENCODE Processing Pipeline	f2002e90a4db1e594fac6262f148c6e4		https://www.encodeproject.org/files/ENCFF861NLK/@@download/ENCFF861NLK.bed.gz	hg19			released	mild to moderate bottlenecking, low read depth, inconsistent platforms, low read length			
ENCFF371RAL	bed narrowPeak	peaks	ENCSR352QSB	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RXRA-human	ENCAB000AKN	DNA					False	2017-12-01	ENCODE				1							ENCFF370PSF, ENCFF872NJT, ENCFF995OIG	6634143	ENCODE Processing Pipeline	0903203cf8454119203f359ff788dfe5		https://www.encodeproject.org/files/ENCFF371RAL/@@download/ENCFF371RAL.bed.gz	GRCh38			released	antibody characterized with exemption	biological replicates with identical biosample, experiment not submitted to GEO		
ENCFF815CRR	bed narrowPeak	peaks	ENCSR352QSB	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RXRA-human	ENCAB000AKN	DNA					False	2017-12-01	ENCODE				1, 2							ENCFF158EVG, ENCFF370PSF, ENCFF872NJT, ENCFF995OIG	6910473	ENCODE Processing Pipeline	3d077e4d0dee42f9b4a8c3d0b3148d69		https://www.encodeproject.org/files/ENCFF815CRR/@@download/ENCFF815CRR.bed.gz	GRCh38			released	antibody characterized with exemption	biological replicates with identical biosample, experiment not submitted to GEO		
ENCFF575LSG	bed narrowPeak	peaks	ENCSR352QSB	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RXRA-human	ENCAB000AKN	DNA					False	2017-12-01	ENCODE				2							ENCFF158EVG, ENCFF370PSF, ENCFF995OIG	6377569	ENCODE Processing Pipeline	491c030b8efa3bed2b7edc3eaebb2ca0		https://www.encodeproject.org/files/ENCFF575LSG/@@download/ENCFF575LSG.bed.gz	GRCh38			released	antibody characterized with exemption	biological replicates with identical biosample, experiment not submitted to GEO		
ENCFF420GLO	bed narrowPeak	conservative idr thresholded peaks	ENCSR352QSB	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RXRA-human	ENCAB000AKN	DNA					False	2017-12-01	ENCODE				1, 2							ENCFF371RAL, ENCFF419RSJ, ENCFF575LSG, ENCFF815CRR	826591	ENCODE Processing Pipeline	471480362d10ba6300977846259b63a8		https://www.encodeproject.org/files/ENCFF420GLO/@@download/ENCFF420GLO.bed.gz	GRCh38			released	antibody characterized with exemption	biological replicates with identical biosample, experiment not submitted to GEO		
ENCFF572MCI	bed narrowPeak	optimal idr thresholded peaks	ENCSR352QSB	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RXRA-human	ENCAB000AKN	DNA					False	2017-12-01	ENCODE				1, 2							ENCFF371RAL, ENCFF419RSJ, ENCFF575LSG, ENCFF815CRR	964237	ENCODE Processing Pipeline	fbce958427fe15d56e57ed56493c8cd8		https://www.encodeproject.org/files/ENCFF572MCI/@@download/ENCFF572MCI.bed.gz	GRCh38			released	antibody characterized with exemption	biological replicates with identical biosample, experiment not submitted to GEO		
ENCFF020HWP	bed narrowPeak	peaks	ENCSR352QSB	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RXRA-human	ENCAB000AKN	DNA					False	2017-12-01	ENCODE				1							ENCFF654EHF, ENCFF991UTU, ENCFF996GBL	6634671	ENCODE Processing Pipeline	0d09ae1e0cb8d35555e34cc86cf8e059		https://www.encodeproject.org/files/ENCFF020HWP/@@download/ENCFF020HWP.bed.gz	hg19			released	antibody characterized with exemption	biological replicates with identical biosample, experiment not submitted to GEO		
ENCFF328XQD	bed narrowPeak	peaks	ENCSR352QSB	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RXRA-human	ENCAB000AKN	DNA					False	2017-12-01	ENCODE				1, 2							ENCFF072HUA, ENCFF654EHF, ENCFF991UTU, ENCFF996GBL	6918847	ENCODE Processing Pipeline	ac045cd892158be3a3f217cea3ed07ae		https://www.encodeproject.org/files/ENCFF328XQD/@@download/ENCFF328XQD.bed.gz	hg19			released	antibody characterized with exemption	biological replicates with identical biosample, experiment not submitted to GEO		
ENCFF002OGO	bed narrowPeak	conservative idr thresholded peaks	ENCSR352QSB	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RXRA-human	ENCAB000AKN	DNA					False	2017-12-01	ENCODE				1, 2							ENCFF001TDO, ENCFF020HWP, ENCFF328XQD, ENCFF458DFL	827169	ENCODE Processing Pipeline	8b043c31741059c7e5c30c366f7c7c3a		https://www.encodeproject.org/files/ENCFF002OGO/@@download/ENCFF002OGO.bed.gz	hg19			released	antibody characterized with exemption	biological replicates with identical biosample, experiment not submitted to GEO		
ENCFF458DFL	bed narrowPeak	peaks	ENCSR352QSB	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RXRA-human	ENCAB000AKN	DNA					False	2017-12-01	ENCODE				2							ENCFF072HUA, ENCFF654EHF, ENCFF991UTU	6376793	ENCODE Processing Pipeline	f94c47f74adfa13548a2c652b02b6dab		https://www.encodeproject.org/files/ENCFF458DFL/@@download/ENCFF458DFL.bed.gz	hg19			released	antibody characterized with exemption	biological replicates with identical biosample, experiment not submitted to GEO		
ENCFF651LIG	bed narrowPeak	optimal idr thresholded peaks	ENCSR352QSB	ChIP-seq	UBERON:0002107	liver	tissue	child	female	4 year	Homo sapiens					RXRA-human	ENCAB000AKN	DNA					False	2017-12-01	ENCODE				1, 2							ENCFF001TDO, ENCFF020HWP, ENCFF328XQD, ENCFF458DFL	950321	ENCODE Processing Pipeline	c598205029cccfb7ff103ac57aaddb1e		https://www.encodeproject.org/files/ENCFF651LIG/@@download/ENCFF651LIG.bed.gz	hg19			released	antibody characterized with exemption	biological replicates with identical biosample, experiment not submitted to GEO		
ENCFF189KUR	bed narrowPeak	peaks	ENCSR480LIS	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	32 year	Homo sapiens					ATF3-human	ENCAB000ADZ	DNA					False	2016-03-31	ENCODE				1							ENCFF321UJV, ENCFF978VQG	5470428	ENCODE Processing Pipeline	e9d497a192b45edf404a0686e4045169		https://www.encodeproject.org/files/ENCFF189KUR/@@download/ENCFF189KUR.bed.gz	hg19			released	low read depth, antibody characterized with exemption	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF770XDD	bed narrowPeak	peaks	ENCSR480LIS	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	32 year	Homo sapiens					ATF3-human	ENCAB000ADZ	DNA					False	2016-03-31	ENCODE				1, 2							ENCFF321UJV, ENCFF595XJJ, ENCFF871NUZ, ENCFF978VQG	6707063	ENCODE Processing Pipeline	9af239a45a55c248978d3296dd462ca4		https://www.encodeproject.org/files/ENCFF770XDD/@@download/ENCFF770XDD.bed.gz	hg19			released	low read depth, antibody characterized with exemption	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF788BDL	bed narrowPeak	peaks	ENCSR480LIS	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	32 year	Homo sapiens					ATF3-human	ENCAB000ADZ	DNA					False	2016-03-31	ENCODE				2							ENCFF595XJJ, ENCFF871NUZ	5644585	ENCODE Processing Pipeline	3336128abb2681da891b929d37244e79		https://www.encodeproject.org/files/ENCFF788BDL/@@download/ENCFF788BDL.bed.gz	hg19			released	low read depth, antibody characterized with exemption	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF249KQN	bed narrowPeak	peaks	ENCSR480LIS	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	32 year	Homo sapiens					ATF3-human	ENCAB000ADZ	DNA					False	2016-03-31	ENCODE				1							ENCFF150DAE, ENCFF610PNU	5275365	ENCODE Processing Pipeline	1adf07a63a8ecc85d23a7001fc136cd4		https://www.encodeproject.org/files/ENCFF249KQN/@@download/ENCFF249KQN.bed.gz	GRCh38			released	low read depth, antibody characterized with exemption	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF455JVE	bed narrowPeak	peaks	ENCSR480LIS	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	32 year	Homo sapiens					ATF3-human	ENCAB000ADZ	DNA					False	2016-03-31	ENCODE				2							ENCFF259AXY, ENCFF360DAO	5467145	ENCODE Processing Pipeline	3a8bbad601a9666ac1acc285a5e4cd47		https://www.encodeproject.org/files/ENCFF455JVE/@@download/ENCFF455JVE.bed.gz	GRCh38			released	low read depth, antibody characterized with exemption	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF334TIY	bed narrowPeak	peaks	ENCSR480LIS	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	32 year	Homo sapiens					ATF3-human	ENCAB000ADZ	DNA					False	2016-03-31	ENCODE				1, 2							ENCFF150DAE, ENCFF259AXY, ENCFF360DAO, ENCFF610PNU	6537987	ENCODE Processing Pipeline	334f693f1474f86fbd1f040d18c9ddf8		https://www.encodeproject.org/files/ENCFF334TIY/@@download/ENCFF334TIY.bed.gz	GRCh38			released	low read depth, antibody characterized with exemption	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF919URJ	bed narrowPeak	conservative idr thresholded peaks	ENCSR480LIS	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	32 year	Homo sapiens					ATF3-human	ENCAB000ADZ	DNA					False	2016-03-31	ENCODE				1, 2							ENCFF249KQN, ENCFF334TIY, ENCFF419RSJ, ENCFF455JVE	409049	ENCODE Processing Pipeline	091fe38e850ce41f95afd97effa4a94f		https://www.encodeproject.org/files/ENCFF919URJ/@@download/ENCFF919URJ.bed.gz	GRCh38			released	low read depth, antibody characterized with exemption	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF146URA	bed narrowPeak	optimal idr thresholded peaks	ENCSR480LIS	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	32 year	Homo sapiens					ATF3-human	ENCAB000ADZ	DNA					False	2016-03-31	ENCODE				1, 2							ENCFF249KQN, ENCFF334TIY, ENCFF419RSJ, ENCFF455JVE	471024	ENCODE Processing Pipeline	445528050ea8bb170d21d5db7d801ee6		https://www.encodeproject.org/files/ENCFF146URA/@@download/ENCFF146URA.bed.gz	GRCh38			released	low read depth, antibody characterized with exemption	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF337QJW	bed narrowPeak	conservative idr thresholded peaks	ENCSR480LIS	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	32 year	Homo sapiens					ATF3-human	ENCAB000ADZ	DNA					False	2016-03-31	ENCODE				1, 2							ENCFF001TDO, ENCFF189KUR, ENCFF770XDD, ENCFF788BDL	366040	ENCODE Processing Pipeline	443a559be956fe102fa2d66c50e50c49		https://www.encodeproject.org/files/ENCFF337QJW/@@download/ENCFF337QJW.bed.gz	hg19			released	low read depth, antibody characterized with exemption	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF975PTM	bed narrowPeak	optimal idr thresholded peaks	ENCSR480LIS	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	32 year	Homo sapiens					ATF3-human	ENCAB000ADZ	DNA					False	2016-03-31	ENCODE				1, 2							ENCFF001TDO, ENCFF189KUR, ENCFF770XDD, ENCFF788BDL	419388	ENCODE Processing Pipeline	a00b36b1c73079054c5df7c5d21b322e		https://www.encodeproject.org/files/ENCFF975PTM/@@download/ENCFF975PTM.bed.gz	hg19			released	low read depth, antibody characterized with exemption	missing unfiltered alignments, biological replicates with identical biosample		
ENCFF278BOV	bed narrowPeak	peaks	ENCSR521IID	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	32 year	Homo sapiens					MAX-human	ENCAB000AIL	DNA					False	2016-06-30	ENCODE				1, 2							ENCFF259AXY, ENCFF376QOH, ENCFF499VEN, ENCFF610PNU	7091386	ENCODE Processing Pipeline	41713053ca961ef7e486374140e85cfe		https://www.encodeproject.org/files/ENCFF278BOV/@@download/ENCFF278BOV.bed.gz	GRCh38			released	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF165GTT	bed narrowPeak	peaks	ENCSR521IID	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	32 year	Homo sapiens					MAX-human	ENCAB000AIL	DNA					False	2016-06-30	ENCODE				2							ENCFF259AXY, ENCFF376QOH, ENCFF610PNU	6549868	ENCODE Processing Pipeline	1cee84719887b8330ecd449709eb2ee6		https://www.encodeproject.org/files/ENCFF165GTT/@@download/ENCFF165GTT.bed.gz	GRCh38			released	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF669BQN	bed narrowPeak	optimal idr thresholded peaks	ENCSR521IID	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	32 year	Homo sapiens					MAX-human	ENCAB000AIL	DNA					False	2016-06-30	ENCODE				1, 2							ENCFF165GTT, ENCFF278BOV, ENCFF419RSJ, ENCFF421FKH	607432	ENCODE Processing Pipeline	bde12ac03fcd2de469136193413d0c53		https://www.encodeproject.org/files/ENCFF669BQN/@@download/ENCFF669BQN.bed.gz	GRCh38			released	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF421FKH	bed narrowPeak	peaks	ENCSR521IID	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	32 year	Homo sapiens					MAX-human	ENCAB000AIL	DNA					False	2016-06-30	ENCODE				1							ENCFF259AXY, ENCFF499VEN	6076536	ENCODE Processing Pipeline	0e99f2c788e20b6378c9611a4457bd33		https://www.encodeproject.org/files/ENCFF421FKH/@@download/ENCFF421FKH.bed.gz	GRCh38			released	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF457PHY	bed narrowPeak	conservative idr thresholded peaks	ENCSR521IID	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	32 year	Homo sapiens					MAX-human	ENCAB000AIL	DNA					False	2016-06-30	ENCODE				1, 2							ENCFF165GTT, ENCFF278BOV, ENCFF419RSJ, ENCFF421FKH	536450	ENCODE Processing Pipeline	63ed914edbcf26e9b4f9db02bcf3e189		https://www.encodeproject.org/files/ENCFF457PHY/@@download/ENCFF457PHY.bed.gz	GRCh38			released	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF409TGM	bed narrowPeak	peaks	ENCSR521IID	ChIP-seq	UBERON:0002107	liver	tissue	adult	male	32 year	Homo sapiens					MAX-human	ENCAB000AIL	DNA					False	2016-06-30	ENCODE				1, 2							ENCFF321UJV, ENCFF549RWC, ENCFF871NUZ, ENCFF888UFX	7056004	ENCODE Processing Pipeline	db38871dab608c5f8df541057aaa0622		https://www.encodeproject.org/files/ENCFF409TGM/@@download/ENCFF409TGM.bed.gz	hg19			released	antibody characterized with exemption	biological replicates with identical biosample		
