2019-09-06 11:21:54.963667	https://www.encodeproject.org/report/?type=Annotation&encyclopedia_version=4&annotation_type=candidate+Cis-Regulatory+Elements&organism.scientific_name=Homo+sapiens&biosample_ontology.classification=tissue&biosample_ontology.classification=primary+cell&field=%40id&field=accession&field=targets.label&field=biosample_ontology.term_name&field=description&field=lab.title&field=award.project&field=status&field=organism.scientific_name&field=relevant_life_stage&field=relevant_timepoint&field=relevant_timepoint_units&field=software_used.software.name&field=schema_version&field=related_files&field=alternate_accessions&field=date_released&field=dbxrefs&field=internal_tags&field=biosample_ontology&field=documents&field=notes&field=date_created&field=submitted_by&field=references&field=award&field=aliases&field=annotation_type&field=encyclopedia_version&field=supersedes&field=assembly&field=contributing_files&field=original_files&field=revoked_files&field=month_released&field=files&field=superseded_by&field=hub&files.file_type=bed+bed3%2B&sort=biosample_ontology&limit=all
ID	Accession	Target	Biosample term name	Description	Lab	Project	Status	Organism	Life stage	Age	Age units	Software used	Schema version	Additional data files	Alternate accessions	Date released	External resources	Internal tags	Biosample ontology	Documents	Notes	Date created	Submitted by	References	Award	Aliases	Annotation type	Encyclopedia version	Supersedes	Genome assembly	Contributing files	Original files	Revoked files	Month released	Files	Superseded by	Hub
/annotations/ENCSR643HXB/	ENCSR643HXB		thymus	5-group for thymus male fetal (127 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	127	day		25			2017-09-12			/biosample-types/tissue_UBERON_0002370/			2017-08-21T20:55:46.900822+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-thymus-male-fetal-127-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF552MDX/,/files/ENCFF679ITN/		September, 2017	/files/ENCFF552MDX/,/files/ENCFF679ITN/		/annotations/ENCSR643HXB/@@hub/hub.txt
/annotations/ENCSR257BVG/	ENCSR257BVG	H3K4me3,H3K27ac,CTCF	osteoblast	5-group for osteoblast	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-09-12			/biosample-types/primary_cell_CL_0000062/			2017-08-21T21:06:39.933104+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-osteoblast-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF308AMU/,/files/ENCFF799FSB/		September, 2017	/files/ENCFF308AMU/,/files/ENCFF799FSB/		/annotations/ENCSR257BVG/@@hub/hub.txt
/annotations/ENCSR663JDK/	ENCSR663JDK		heart	5-group for heart female fetal (116 days and 98 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	116	day		25			2017-09-12			/biosample-types/tissue_UBERON_0000948/			2017-08-21T21:07:39.284286+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-heart-female-fetal-116-days-and-female-fetal-98-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF456UIA/,/files/ENCFF398HIB/		September, 2017	/files/ENCFF456UIA/,/files/ENCFF398HIB/		/annotations/ENCSR663JDK/@@hub/hub.txt
/annotations/ENCSR915OPC/	ENCSR915OPC		muscle of leg	5-group for muscle of leg male fetal (113 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	113	day		25			2017-09-12			/biosample-types/tissue_UBERON_0001383/			2017-08-21T21:09:29.264668+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-muscle-of-leg-male-fetal-113-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF657QMD/,/files/ENCFF275UVL/		September, 2017	/files/ENCFF657QMD/,/files/ENCFF275UVL/		/annotations/ENCSR915OPC/@@hub/hub.txt
/annotations/ENCSR403BVM/	ENCSR403BVM	H3K4me3	substantia nigra	9-state high H3K4me3 for substantia nigra male adult (81 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	81	year		25			2017-08-29			/biosample-types/tissue_UBERON_0002038/			2017-08-25T01:16:41.001332+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-substantia-nigra-male-adult-81-year-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF492BQF/,/files/ENCFF326GLI/		August, 2017	/files/ENCFF492BQF/,/files/ENCFF326GLI/		/annotations/ENCSR403BVM/@@hub/hub.txt
/annotations/ENCSR809ITA/	ENCSR809ITA		trophoblast cell	5-group for trophoblast cell fetal (39 weeks and 40 weeks)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	40	week		25			2017-09-12			/biosample-types/primary_cell_CL_0000351/			2017-08-21T21:05:27.997086+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-trophoblast-cell-fetal-39-weeks-and-fetal-40-weeks-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF298SDR/,/files/ENCFF806NHO/		September, 2017	/files/ENCFF298SDR/,/files/ENCFF806NHO/		/annotations/ENCSR809ITA/@@hub/hub.txt
/annotations/ENCSR390VDS/	ENCSR390VDS		renal pelvis	5-group for renal pelvis male fetal (113 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	113	day		25			2017-09-12			/biosample-types/tissue_UBERON_0001224/			2017-08-21T21:06:15.047685+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-renal-pelvis-male-fetal-113-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF821XFX/,/files/ENCFF356HAP/		September, 2017	/files/ENCFF821XFX/,/files/ENCFF356HAP/		/annotations/ENCSR390VDS/@@hub/hub.txt
/annotations/ENCSR632IMB/	ENCSR632IMB	CTCF	osteoblast	9-state high CTCF for osteoblast	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-29			/biosample-types/primary_cell_CL_0000062/			2017-08-21T21:06:39.426434+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-osteoblast-9state-CTCF	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF939SVL/	/files/ENCFF469PBS/,/files/ENCFF713TFZ/		August, 2017	/files/ENCFF469PBS/,/files/ENCFF713TFZ/		/annotations/ENCSR632IMB/@@hub/hub.txt
/annotations/ENCSR482GBY/	ENCSR482GBY	H3K4me3	neutrophil	9-state high H3K4me3 for neutrophil	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-29			/biosample-types/primary_cell_CL_0000775/			2017-08-21T21:01:34.246938+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-neutrophil-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF702IJX/,/files/ENCFF330OOM/		August, 2017	/files/ENCFF702IJX/,/files/ENCFF330OOM/		/annotations/ENCSR482GBY/@@hub/hub.txt
/annotations/ENCSR513MUV/	ENCSR513MUV	CTCF	cardiac muscle cell	9-state high CTCF for cardiac muscle cell	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-29			/biosample-types/primary_cell_CL_0000746/			2017-08-21T21:08:14.584024+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-cardiac-muscle-cell-9state-CTCF	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF939SVL/	/files/ENCFF612QTB/,/files/ENCFF725NGS/		August, 2017	/files/ENCFF612QTB/,/files/ENCFF725NGS/		/annotations/ENCSR513MUV/@@hub/hub.txt
/annotations/ENCSR974EDV/	ENCSR974EDV	H3K27ac	stomach	9-state high H3K27ac for stomach male adult (34 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	34	year		25			2017-08-30			/biosample-types/tissue_UBERON_0000945/			2017-08-21T21:02:44.084619+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-stomach-male-adult-34-years-9state-H3K27ac	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF621SFC/	/files/ENCFF761RBQ/,/files/ENCFF900BNP/		August, 2017	/files/ENCFF761RBQ/,/files/ENCFF900BNP/		/annotations/ENCSR974EDV/@@hub/hub.txt
/annotations/ENCSR501APS/	ENCSR501APS	H3K4me3	gastrocnemius medialis	9-state high H3K4me3 for gastrocnemius medialis male adult (54 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	54	year		25			2017-08-29			/biosample-types/tissue_UBERON_0011907/			2017-08-21T21:20:05.758794+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-gastrocnemius-medialis-male-adult-54-years-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF304TXK/,/files/ENCFF847SLG/		August, 2017	/files/ENCFF304TXK/,/files/ENCFF847SLG/		/annotations/ENCSR501APS/@@hub/hub.txt
/annotations/ENCSR931DIO/	ENCSR931DIO		heart	5-group for heart female fetal (103 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	103	day		25			2017-09-12			/biosample-types/tissue_UBERON_0000948/			2017-08-21T21:22:05.993886+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-heart-female-fetal-103-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF394BVY/,/files/ENCFF198ABE/		September, 2017	/files/ENCFF394BVY/,/files/ENCFF198ABE/		/annotations/ENCSR931DIO/@@hub/hub.txt
/annotations/ENCSR897VNH/	ENCSR897VNH		large intestine	5-group for large intestine female fetal (105 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	105	day		25			2017-09-12			/biosample-types/tissue_UBERON_0000059/			2017-08-21T21:10:27.400065+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-large-intestine-female-fetal-105-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF205YMJ/,/files/ENCFF799WYZ/		September, 2017	/files/ENCFF205YMJ/,/files/ENCFF799WYZ/		/annotations/ENCSR897VNH/@@hub/hub.txt
/annotations/ENCSR667MJU/	ENCSR667MJU	H3K27ac	gastrocnemius medialis	9-state high H3K27ac for gastrocnemius medialis male adult (54 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	54	year		25			2017-08-30			/biosample-types/tissue_UBERON_0011907/			2017-08-21T21:20:06.223812+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-gastrocnemius-medialis-male-adult-54-years-9state-H3K27ac	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF621SFC/	/files/ENCFF936RND/,/files/ENCFF030HHH/		August, 2017	/files/ENCFF936RND/,/files/ENCFF030HHH/		/annotations/ENCSR667MJU/@@hub/hub.txt
/annotations/ENCSR516TCY/	ENCSR516TCY	H3K4me3	osteoblast	9-state high H3K4me3 for osteoblast	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-29			/biosample-types/primary_cell_CL_0000062/			2017-08-21T21:06:38.434939+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-osteoblast-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF818CEL/,/files/ENCFF569YWW/		August, 2017	/files/ENCFF818CEL/,/files/ENCFF569YWW/		/annotations/ENCSR516TCY/@@hub/hub.txt
/annotations/ENCSR696VBT/	ENCSR696VBT		muscle of leg	5-group for muscle of leg male fetal (101 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	101	day		25			2017-09-12			/biosample-types/tissue_UBERON_0001383/			2017-08-21T21:14:41.426752+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-muscle-of-leg-male-fetal-101-day-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF481NZV/,/files/ENCFF246EBI/		September, 2017	/files/ENCFF481NZV/,/files/ENCFF246EBI/		/annotations/ENCSR696VBT/@@hub/hub.txt
/annotations/ENCSR901UJB/	ENCSR901UJB		placenta	5-group for placenta male fetal (91 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	91	day		25			2017-09-12			/biosample-types/tissue_UBERON_0001987/			2017-08-21T21:29:18.966459+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-placenta-male-fetal-91-day-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF877UKM/,/files/ENCFF534GAZ/		September, 2017	/files/ENCFF877UKM/,/files/ENCFF534GAZ/		/annotations/ENCSR901UJB/@@hub/hub.txt
/annotations/ENCSR507SXD/	ENCSR507SXD	H3K4me3,CTCF	epithelial cell of proximal tubule	5-group for epithelial cell of proximal tubule	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-09-12			/biosample-types/primary_cell_CL_0002306/			2017-08-21T21:15:55.715951+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-epithelial-cell-of-proximal-tubule-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF708IEW/,/files/ENCFF426OHP/		September, 2017	/files/ENCFF708IEW/,/files/ENCFF426OHP/		/annotations/ENCSR507SXD/@@hub/hub.txt
/annotations/ENCSR234XZH/	ENCSR234XZH		heart	5-group for heart female fetal (110 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	110	day		25			2017-09-12			/biosample-types/tissue_UBERON_0000948/			2017-08-21T21:33:50.852276+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-heart-female-fetal-110-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF736GKJ/,/files/ENCFF907UMA/		September, 2017	/files/ENCFF736GKJ/,/files/ENCFF907UMA/		/annotations/ENCSR234XZH/@@hub/hub.txt
/annotations/ENCSR338AAA/	ENCSR338AAA	H3K27ac	mucosa of rectum	9-state high H3K27ac for mucosa of rectum female adult (50 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	50	year		25			2017-08-30			/biosample-types/tissue_UBERON_0003346/			2017-08-21T21:29:49.148625+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-mucosa-of-rectum-female-adult-50-years-9state-H3K27ac	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF621SFC/	/files/ENCFF904PHH/,/files/ENCFF146HHC/		August, 2017	/files/ENCFF904PHH/,/files/ENCFF146HHC/		/annotations/ENCSR338AAA/@@hub/hub.txt
/annotations/ENCSR282MAC/	ENCSR282MAC	H3K4me3,H3K27ac	thyroid gland	5-group for thyroid gland male adult (54 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	54	year		25			2017-09-12			/biosample-types/tissue_UBERON_0002046/			2017-08-21T21:38:55.254885+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-thyroid-gland-male-adult-54-years-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF296SZK/,/files/ENCFF424EYY/		September, 2017	/files/ENCFF296SZK/,/files/ENCFF424EYY/		/annotations/ENCSR282MAC/@@hub/hub.txt
/annotations/ENCSR943UHZ/	ENCSR943UHZ		lung	9-state high DNase for lung fetal (101 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	120	day		25			2017-08-31			/biosample-types/tissue_UBERON_0002048/			2017-08-21T21:32:59.576904+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-lung-fetal-101-day-9state-DNase	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF984XWH/,/files/ENCFF532LBB/		August, 2017	/files/ENCFF984XWH/,/files/ENCFF532LBB/		/annotations/ENCSR943UHZ/@@hub/hub.txt
/annotations/ENCSR161SWG/	ENCSR161SWG		B cell	5-group for B cell female adult (34 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	34	year		25			2017-09-12			/biosample-types/primary_cell_CL_0000236/			2017-08-21T21:10:15.299044+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-B-cell-female-adult-34-years-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF815UTJ/,/files/ENCFF010SQF/		September, 2017	/files/ENCFF815UTJ/,/files/ENCFF010SQF/		/annotations/ENCSR161SWG/@@hub/hub.txt
/annotations/ENCSR489AML/	ENCSR489AML		mammary epithelial cell	9-state high DNase for mammary epithelial cell female	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-31			/biosample-types/primary_cell_CL_0002327/			2017-08-21T20:56:48.881031+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-mammary-epithelial-cell-female-9state-DNase	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF364FMT/,/files/ENCFF572QGH/		August, 2017	/files/ENCFF364FMT/,/files/ENCFF572QGH/		/annotations/ENCSR489AML/@@hub/hub.txt
/annotations/ENCSR482VVW/	ENCSR482VVW		spinal cord	5-group for spinal cord male fetal (96 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	96	day		25			2017-09-12			/biosample-types/tissue_UBERON_0002240/			2017-08-21T21:25:34.566312+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-spinal-cord-male-fetal-96-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF085LOV/,/files/ENCFF488YPI/		September, 2017	/files/ENCFF085LOV/,/files/ENCFF488YPI/		/annotations/ENCSR482VVW/@@hub/hub.txt
/annotations/ENCSR950SIH/	ENCSR950SIH		muscle of arm	5-group for muscle of arm male fetal (97 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	97	day		25			2017-09-12			/biosample-types/tissue_UBERON_0001499/			2017-08-21T21:26:42.915200+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-muscle-of-arm-male-fetal-97-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF352IHV/,/files/ENCFF952ZNE/		September, 2017	/files/ENCFF352IHV/,/files/ENCFF952ZNE/		/annotations/ENCSR950SIH/@@hub/hub.txt
/annotations/ENCSR304WNH/	ENCSR304WNH		lung	5-group for lung male fetal (54 days and 58 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	58	day		25			2017-09-12			/biosample-types/tissue_UBERON_0002048/			2017-08-21T21:14:54.492730+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-lung-male-fetal-54-days-and-male-fetal-58-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF079VYY/,/files/ENCFF317LJX/		September, 2017	/files/ENCFF079VYY/,/files/ENCFF317LJX/		/annotations/ENCSR304WNH/@@hub/hub.txt
/annotations/ENCSR683YNG/	ENCSR683YNG	H3K4me3	sigmoid colon	9-state high H3K4me3 for sigmoid colon male	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	young adult	3	year		25			2017-08-29			/biosample-types/tissue_UBERON_0001159/			2017-08-21T21:13:48.026443+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-sigmoid-colon-male-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF660CXN/,/files/ENCFF329OGY/		August, 2017	/files/ENCFF660CXN/,/files/ENCFF329OGY/		/annotations/ENCSR683YNG/@@hub/hub.txt
/annotations/ENCSR756VPL/	ENCSR756VPL		eye	5-group for eye female fetal (76 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	76	day		25			2017-09-12			/biosample-types/tissue_UBERON_0000970/			2017-08-21T21:27:48.981221+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-eye-female-fetal-76-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF698VYI/,/files/ENCFF173JMR/		September, 2017	/files/ENCFF698VYI/,/files/ENCFF173JMR/		/annotations/ENCSR756VPL/@@hub/hub.txt
/annotations/ENCSR033YLW/	ENCSR033YLW	CTCF	fibroblast of lung	9-state high CTCF for fibroblast of lung male fetal (12 weeks)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	12	week		25			2017-08-29			/biosample-types/primary_cell_CL_0002553/			2017-08-21T21:10:42.761741+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-fibroblast-of-lung-male-fetal-12-weeks-9state-CTCF	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF939SVL/	/files/ENCFF529VMH/,/files/ENCFF966ILD/		August, 2017	/files/ENCFF529VMH/,/files/ENCFF966ILD/		/annotations/ENCSR033YLW/@@hub/hub.txt
/annotations/ENCSR739ORQ/	ENCSR739ORQ		large intestine	5-group for large intestine female fetal (91 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	91	day		25			2017-09-12			/biosample-types/tissue_UBERON_0000059/			2017-08-21T21:24:04.582441+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-large-intestine-female-fetal-91-day-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF418THE/,/files/ENCFF518QHP/		September, 2017	/files/ENCFF418THE/,/files/ENCFF518QHP/		/annotations/ENCSR739ORQ/@@hub/hub.txt
/annotations/ENCSR774TTG/	ENCSR774TTG		thyroid gland	5-group for thyroid gland female adult (51 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	51	year		25			2017-09-12			/biosample-types/tissue_UBERON_0002046/			2017-08-21T21:32:56.172896+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-thyroid-gland-female-adult-51-year-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF073SYL/,/files/ENCFF544ECF/		September, 2017	/files/ENCFF073SYL/,/files/ENCFF544ECF/		/annotations/ENCSR774TTG/@@hub/hub.txt
/annotations/ENCSR926WOO/	ENCSR926WOO	CTCF	epithelial cell of proximal tubule	9-state high CTCF for epithelial cell of proximal tubule	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-29			/biosample-types/primary_cell_CL_0002306/			2017-08-21T21:15:55.223071+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-epithelial-cell-of-proximal-tubule-9state-CTCF	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF939SVL/	/files/ENCFF613ELX/,/files/ENCFF973ZJF/		August, 2017	/files/ENCFF613ELX/,/files/ENCFF973ZJF/		/annotations/ENCSR926WOO/@@hub/hub.txt
/annotations/ENCSR074EQJ/	ENCSR074EQJ		epithelial cell of proximal tubule	9-state high DNase for epithelial cell of proximal tubule	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-31			/biosample-types/primary_cell_CL_0002306/			2017-08-21T21:15:54.255026+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-epithelial-cell-of-proximal-tubule-9state-DNase	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF774XZY/,/files/ENCFF615AVF/		August, 2017	/files/ENCFF774XZY/,/files/ENCFF615AVF/		/annotations/ENCSR074EQJ/@@hub/hub.txt
/annotations/ENCSR455FOB/	ENCSR455FOB	H3K4me3	body of pancreas	5-group for body of pancreas male adult (54 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	54	year		25			2017-09-12			/biosample-types/tissue_UBERON_0001150/			2017-08-21T21:34:17.555072+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-body-of-pancreas-male-adult-54-years-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF047DIR/,/files/ENCFF883LWA/		September, 2017	/files/ENCFF047DIR/,/files/ENCFF883LWA/		/annotations/ENCSR455FOB/@@hub/hub.txt
/annotations/ENCSR990HQK/	ENCSR990HQK		right renal cortex interstitium	5-group for right renal cortex interstitium male fetal (120 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	120	day		25			2017-09-12			/biosample-types/tissue_UBERON_0018118/			2017-08-21T21:24:28.160479+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-right-renal-cortex-interstitium-male-fetal-120-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF150STQ/,/files/ENCFF220SDJ/		September, 2017	/files/ENCFF150STQ/,/files/ENCFF220SDJ/		/annotations/ENCSR990HQK/@@hub/hub.txt
