File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF963VXI	bed narrowPeak	peaks	ENCSR217YRJ	DNase-seq	UBERON:0001774	muscle of trunk	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF110IZT, ENCFF390DNP	1065128	ENCODE Processing Pipeline	15485382e8f0e6516b938fe9446bb248		https://www.encodeproject.org/files/ENCFF963VXI/@@download/ENCFF963VXI.bed.gz	hg19				archived	s3://encode-public/2017/09/19/be2fb089-eea9-4b0f-ab8a-cbd997c01707/ENCFF963VXI.bed.gz	low read depth			
ENCFF001SRE	bed narrowPeak	peaks	ENCSR000ENZ	DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1, 2							ENCFF001BJE, ENCFF001DGU, ENCFF001DGX	1638425	John Stamatoyannopoulos, UW	77fbd7c9c2a0cfc35fd6c84464a97dec		https://www.encodeproject.org/files/ENCFF001SRE/@@download/ENCFF001SRE.bed.gz	hg19				archived	s3://encode-public/2012/09/01/156dfdd9-834d-4804-8cb8-6e347dad02bc/ENCFF001SRE.narrowPeak.gz				
ENCFF001WAI	bed narrowPeak	peaks	ENCSR000ENZ	DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1, 2							ENCFF001BJE	2425916	John Stamatoyannopoulos, UW	1908aa8a1f96ac2b0aac6bfe955074f4		https://www.encodeproject.org/files/ENCFF001WAI/@@download/ENCFF001WAI.bed.gz	hg19				archived	s3://encode-public/2012/07/12/1a148653-dd85-4385-ad05-ab9c19df5be5/ENCFF001WAI.narrowPeak.gz				
ENCFF001WKK	bed narrowPeak	peaks	ENCSR000ENZ	DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF001DGX	1894170	John Stamatoyannopoulos, UW	c2b7bde8c837d207a1ddaf288b4b52a0		https://www.encodeproject.org/files/ENCFF001WKK/@@download/ENCFF001WKK.bed.gz	hg19				archived	s3://encode-public/2011/01/11/1c439d21-7e0f-44f1-8183-b1dd1087a830/ENCFF001WKK.narrowPeak.gz				
ENCFF001WKJ	bed narrowPeak	peaks	ENCSR000ENZ	DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF001DGU	2006271	John Stamatoyannopoulos, UW	1c31d2c22e3a19255fe764f9548ab018		https://www.encodeproject.org/files/ENCFF001WKJ/@@download/ENCFF001WKJ.bed.gz	hg19				archived	s3://encode-public/2011/01/11/f8864353-9bc3-4653-9da7-b7ebfef2e49b/ENCFF001WKJ.narrowPeak.gz				
ENCFF863RNS	bed narrowPeak	peaks	ENCSR000ENZ	DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF967OQF, ENCFF992SEG	2625824	ENCODE Processing Pipeline	2adffd07387539f934729a515f67c93c		https://www.encodeproject.org/files/ENCFF863RNS/@@download/ENCFF863RNS.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/80b4aab7-a13a-4234-8297-2c103ebef393/ENCFF863RNS.bed.gz				
ENCFF212KZW	bed narrowPeak	peaks	ENCSR000ENZ	DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF726WDV, ENCFF967OQF	1301172	ENCODE Processing Pipeline	15525d54f403281854d99fa4a34835bb		https://www.encodeproject.org/files/ENCFF212KZW/@@download/ENCFF212KZW.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/f3ac64fb-1ddb-425e-bec0-572acf46382d/ENCFF212KZW.bed.gz				
ENCFF614FYH	bed narrowPeak	peaks	ENCSR000ENZ	DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF390DNP, ENCFF492NVD	2619286	ENCODE Processing Pipeline	79b98834dffafcf2a6f7e53e7ac240e5		https://www.encodeproject.org/files/ENCFF614FYH/@@download/ENCFF614FYH.bed.gz	hg19				released	s3://encode-public/2018/05/07/0b234b86-4c85-4f1a-a12f-292c5442d705/ENCFF614FYH.bed.gz				
ENCFF780DOD	bed narrowPeak	peaks	ENCSR000ENZ	DNase-seq	CL:2000010	dermis blood vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF390DNP, ENCFF640OIB	1296932	ENCODE Processing Pipeline	62275bafd77a0bb23371e69f26bb7590		https://www.encodeproject.org/files/ENCFF780DOD/@@download/ENCFF780DOD.bed.gz	hg19				released	s3://encode-public/2018/05/07/9065c69c-2b07-4cbc-96ff-f5d207bd4255/ENCFF780DOD.bed.gz				
ENCFF001WTL	bed narrowPeak	peaks	ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF001EIZ	1468008	John Stamatoyannopoulos, UW	a23dd1f934f540428718cc461bd6cd5e		https://www.encodeproject.org/files/ENCFF001WTL/@@download/ENCFF001WTL.bed.gz	hg19				archived	s3://encode-public/2011/01/11/a5e6dd94-79f1-483b-87af-1d36686ae6c5/ENCFF001WTL.narrowPeak.gz	low read depth, low spot score			
ENCFF001WTM	bed narrowPeak	peaks	ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				2							ENCFF001EIY	948934	John Stamatoyannopoulos, UW	af27ea8770b73040e90b0b3bb20c9c2c		https://www.encodeproject.org/files/ENCFF001WTM/@@download/ENCFF001WTM.bed.gz	hg19				archived	s3://encode-public/2011/01/11/70e18d3c-941a-40d2-acd2-c81b0628c8de/ENCFF001WTM.narrowPeak.gz	low read depth, low spot score			
ENCFF742OKP	bed narrowPeak	peaks	ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF765IRM, ENCFF967OQF	632274	ENCODE Processing Pipeline	a1bf55f544d4166c8d48dd4659cac21e		https://www.encodeproject.org/files/ENCFF742OKP/@@download/ENCFF742OKP.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/4bc512e2-47f5-4c1d-9ed3-5c26c983f5ad/ENCFF742OKP.bed.gz	low read depth, low spot score			
ENCFF549EOZ	bed narrowPeak	peaks	ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				2							ENCFF437UDA, ENCFF967OQF	472513	ENCODE Processing Pipeline	57a1630d63a2c1b796896b51320b8f9a		https://www.encodeproject.org/files/ENCFF549EOZ/@@download/ENCFF549EOZ.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/1eaff3b7-74e6-42a3-a676-284aefd11eb0/ENCFF549EOZ.bed.gz	low read depth, low spot score			
ENCFF654MRJ	bed narrowPeak	peaks	ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF217VVC, ENCFF390DNP	629201	ENCODE Processing Pipeline	72491d6a3c8a1c0e5412a9fd1ede93b5		https://www.encodeproject.org/files/ENCFF654MRJ/@@download/ENCFF654MRJ.bed.gz	hg19				released	s3://encode-public/2018/05/14/277cdeb8-2a83-4a58-bf21-8470b54a097a/ENCFF654MRJ.bed.gz	low read depth, low spot score			
ENCFF012QDX	bed narrowPeak	peaks	ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				2							ENCFF390DNP, ENCFF515JEC	470567	ENCODE Processing Pipeline	747613791591c91ef0b98f586001015f		https://www.encodeproject.org/files/ENCFF012QDX/@@download/ENCFF012QDX.bed.gz	hg19				released	s3://encode-public/2018/05/14/88245e7d-efe4-4d0b-9ad2-c42c38655bab/ENCFF012QDX.bed.gz	low read depth, low spot score			
ENCFF434LIX	bed narrowPeak	peaks	ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF163ZHO, ENCFF976IIW	625810	ENCODE Processing Pipeline	aeb8e44e1c56037d6d87db6e397a6fdf		https://www.encodeproject.org/files/ENCFF434LIX/@@download/ENCFF434LIX.bed.gz	hg19				archived	s3://encode-public/2016/10/15/8d5c608a-546e-4766-88a8-1fa79351fb5b/ENCFF434LIX.bed.gz	low read depth, low spot score			
ENCFF773IYG	bed narrowPeak	peaks	ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				2							ENCFF163ZHO, ENCFF175ASE	466893	ENCODE Processing Pipeline	276bb2445dc24e7fb632dd93e1a7f235		https://www.encodeproject.org/files/ENCFF773IYG/@@download/ENCFF773IYG.bed.gz	hg19				archived	s3://encode-public/2016/10/15/e1484d06-5654-4d82-b961-f6b2ced37cf5/ENCFF773IYG.bed.gz	low read depth, low spot score			
ENCFF349JWY	bed narrowPeak	peaks	ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF347LRY, ENCFF992CZQ	633383	ENCODE Processing Pipeline	aba6bb11d01c0f3e3a388cf90566174c		https://www.encodeproject.org/files/ENCFF349JWY/@@download/ENCFF349JWY.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/f8fd9ac5-9614-4341-afcf-31761e6acb9b/ENCFF349JWY.bed.gz	low read depth, low spot score			
ENCFF926FFA	bed narrowPeak	peaks	ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				2							ENCFF329FPF, ENCFF992CZQ	471064	ENCODE Processing Pipeline	dfa0593ee29bf52a24094cafa83bc0ab		https://www.encodeproject.org/files/ENCFF926FFA/@@download/ENCFF926FFA.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/73538c8b-1f53-4523-8722-d40a4553a926/ENCFF926FFA.bed.gz	low read depth, low spot score			
ENCFF949OGH	bed narrowPeak	peaks	ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF765IRM, ENCFF967OQF	634129	ENCODE Processing Pipeline	bea047bbf5dd88b5ae55a5ce8492034c		https://www.encodeproject.org/files/ENCFF949OGH/@@download/ENCFF949OGH.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/af800430-f9fa-4c75-a794-a91ce647aa88/ENCFF949OGH.bed.gz	low read depth, low spot score			
ENCFF412ONU	bed narrowPeak	peaks	ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				2							ENCFF437UDA, ENCFF967OQF	473794	ENCODE Processing Pipeline	aa91d261b20be9a82010eb4011a355e8		https://www.encodeproject.org/files/ENCFF412ONU/@@download/ENCFF412ONU.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/04c7a314-516e-4415-8c30-6f3b409fb67c/ENCFF412ONU.bed.gz	low read depth, low spot score			
ENCFF072BNW	bed narrowPeak	peaks	ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF217VVC, ENCFF390DNP	629041	ENCODE Processing Pipeline	c79d4c49ec0b7cbc1f03ab1b0ed649e2		https://www.encodeproject.org/files/ENCFF072BNW/@@download/ENCFF072BNW.bed.gz	hg19				archived	s3://encode-public/2017/09/05/020320da-f334-40ad-bdd5-430ae896a878/ENCFF072BNW.bed.gz	low read depth, low spot score			
ENCFF492UJW	bed narrowPeak	peaks	ENCSR000EQE	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				2							ENCFF390DNP, ENCFF515JEC	470731	ENCODE Processing Pipeline	8a15650306e488d737ef597297c26068		https://www.encodeproject.org/files/ENCFF492UJW/@@download/ENCFF492UJW.bed.gz	hg19				archived	s3://encode-public/2017/09/05/335943d0-eb6d-4a27-8e8c-65c8edc06099/ENCFF492UJW.bed.gz	low read depth, low spot score			
ENCFF274FIO	bed narrowPeak	peaks	ENCSR444VTC	DNase-seq	UBERON:0000059	large intestine	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF357YVA, ENCFF967OQF	760437	ENCODE Processing Pipeline	9fa0326b8d6ab2e435620038c16b1392		https://www.encodeproject.org/files/ENCFF274FIO/@@download/ENCFF274FIO.bed.gz	GRCh38				released	s3://encode-public/2018/05/06/41fba67f-cc90-428f-b7bd-3775a881639d/ENCFF274FIO.bed.gz	low read depth			
ENCFF811USD	bed narrowPeak	peaks	ENCSR444VTC	DNase-seq	UBERON:0000059	large intestine	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF979KFN	759389	ENCODE Processing Pipeline	88c956246fa28ccff6761ccc933b0d3f		https://www.encodeproject.org/files/ENCFF811USD/@@download/ENCFF811USD.bed.gz	hg19				released	s3://encode-public/2018/05/14/91e77fa2-1755-44c3-b505-a08b71a8b885/ENCFF811USD.bed.gz	low read depth			
ENCFF173MJQ	bed narrowPeak	peaks	ENCSR444VTC	DNase-seq	UBERON:0000059	large intestine	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF110GUL, ENCFF992CZQ	722188	ENCODE Processing Pipeline	20a6e12167ed2525acd5875e27c0b6d6		https://www.encodeproject.org/files/ENCFF173MJQ/@@download/ENCFF173MJQ.bed.gz	GRCh38				archived	s3://encode-public/2016/11/03/224f74b7-e700-4234-9546-1817236181c7/ENCFF173MJQ.bed.gz	low read depth			
ENCFF318JGR	bed narrowPeak	peaks	ENCSR444VTC	DNase-seq	UBERON:0000059	large intestine	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF547AXF	719986	ENCODE Processing Pipeline	ee0a0d30317b4f9a3f81d8e70d3e4c15		https://www.encodeproject.org/files/ENCFF318JGR/@@download/ENCFF318JGR.bed.gz	hg19				archived	s3://encode-public/2016/11/03/92cf2360-32f0-4551-9ee8-cf2bb3e866cb/ENCFF318JGR.bed.gz	low read depth			
ENCFF762HSP	bed narrowPeak	peaks	ENCSR444VTC	DNase-seq	UBERON:0000059	large intestine	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF357YVA, ENCFF967OQF	761934	ENCODE Processing Pipeline	5c7fc32be0951ceb1ca45ec80f979ab4		https://www.encodeproject.org/files/ENCFF762HSP/@@download/ENCFF762HSP.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/1a1d1052-f35a-470c-a381-d99fd005f034/ENCFF762HSP.bed.gz	low read depth			
ENCFF803XNU	bed narrowPeak	peaks	ENCSR444VTC	DNase-seq	UBERON:0000059	large intestine	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF979KFN	759247	ENCODE Processing Pipeline	7fec6d363e061d630a01e1a78db92647		https://www.encodeproject.org/files/ENCFF803XNU/@@download/ENCFF803XNU.bed.gz	hg19				archived	s3://encode-public/2017/09/19/5be42395-5917-4bbf-9fcf-c748f7cb0ba2/ENCFF803XNU.bed.gz	low read depth			
ENCFF001SRV	bed narrowPeak	peaks	ENCSR000EPK	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				2							ENCFF001DZJ	1334500	John Stamatoyannopoulos, UW	152a89256f8fc12487f5c059b31f3a2d		https://www.encodeproject.org/files/ENCFF001SRV/@@download/ENCFF001SRV.bed.gz	hg19				archived	s3://encode-public/2012/09/01/df4ee74b-f9c5-4efb-a636-3c80c4a0db0c/ENCFF001SRV.narrowPeak.gz				
ENCFF001WQG	bed narrowPeak	peaks	ENCSR000EPK	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				2							ENCFF001DZJ	1637249	John Stamatoyannopoulos, UW	2421bedab9e1c5ff75afaca3bfd03ba8		https://www.encodeproject.org/files/ENCFF001WQG/@@download/ENCFF001WQG.bed.gz	hg19				archived	s3://encode-public/2011/01/11/f498499e-a240-487a-9ad2-1517248ecf14/ENCFF001WQG.narrowPeak.gz				
ENCFF581KXE	bed narrowPeak	peaks	ENCSR000EPK	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				2							ENCFF560DOD, ENCFF967OQF	1148036	ENCODE Processing Pipeline	9cb2984decd5631b4065bd6e1d0a2824		https://www.encodeproject.org/files/ENCFF581KXE/@@download/ENCFF581KXE.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/5c3bbcb0-abb3-4637-a09b-422c8372a26d/ENCFF581KXE.bed.gz				
ENCFF289XSM	bed narrowPeak	peaks	ENCSR000EPK	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				2							ENCFF227VKS, ENCFF390DNP	1145579	ENCODE Processing Pipeline	bf21c7b7997ce9cb25e1884a1c4bfc82		https://www.encodeproject.org/files/ENCFF289XSM/@@download/ENCFF289XSM.bed.gz	hg19				released	s3://encode-public/2018/05/14/ddb8a7d6-8c4f-4414-9e65-b8893c9a7b2f/ENCFF289XSM.bed.gz				
ENCFF669OTR	bed narrowPeak	peaks	ENCSR000EPK	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				2							ENCFF078UVY, ENCFF992CZQ	1137152	ENCODE Processing Pipeline	1c39619856f5b44e99aeab75b33401a8		https://www.encodeproject.org/files/ENCFF669OTR/@@download/ENCFF669OTR.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/e42d3feb-ded7-4c3d-8d2c-2098e4f8e8d8/ENCFF669OTR.bed.gz				
ENCFF038AUV	bed narrowPeak	peaks	ENCSR000EPK	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				2							ENCFF560DOD, ENCFF967OQF	1153571	ENCODE Processing Pipeline	cb0aab7e625a13d59fdd077cf311d49a		https://www.encodeproject.org/files/ENCFF038AUV/@@download/ENCFF038AUV.bed.gz	GRCh38				archived	s3://encode-public/2017/09/25/fc8223b6-0a1d-4327-88dd-d0b09bffb114/ENCFF038AUV.bed.gz				
ENCFF110FXW	bed narrowPeak	peaks	ENCSR000EPK	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				2							ENCFF227VKS, ENCFF390DNP	1148786	ENCODE Processing Pipeline	0d8b9a7e7addfa445660ac6c34e17ae5		https://www.encodeproject.org/files/ENCFF110FXW/@@download/ENCFF110FXW.bed.gz	hg19				archived	s3://encode-public/2017/09/27/15856079-1f39-491c-92af-cba321568230/ENCFF110FXW.bed.gz				
ENCFF001SRK	bed narrowPeak	peaks	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1, 2							ENCFF001DJC, ENCFF001DJH	1989059	John Stamatoyannopoulos, UW	ffb379becc5ff1c5d18c748166fd3aeb		https://www.encodeproject.org/files/ENCFF001SRK/@@download/ENCFF001SRK.bed.gz	hg19				archived	s3://encode-public/2012/09/01/ca59396b-a0fd-4d11-be54-75b98937d475/ENCFF001SRK.narrowPeak.gz	low read depth			
ENCFF001WLH	bed narrowPeak	peaks	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF001DJC	2396627	John Stamatoyannopoulos, UW	4b64e2c97cd8561c2a716210089778fb		https://www.encodeproject.org/files/ENCFF001WLH/@@download/ENCFF001WLH.bed.gz	hg19				archived	s3://encode-public/2011/01/11/3600823c-1cd1-4d31-8fb9-9102c4a4a779/ENCFF001WLH.narrowPeak.gz	low read depth			
ENCFF001WLI	bed narrowPeak	peaks	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF001DJH	1984690	John Stamatoyannopoulos, UW	4283bcbd3bee7284e0d128c37d5bf59e		https://www.encodeproject.org/files/ENCFF001WLI/@@download/ENCFF001WLI.bed.gz	hg19				archived	s3://encode-public/2011/01/11/84862e46-9a3f-46fb-a151-4b7a37c48a0e/ENCFF001WLI.narrowPeak.gz	low read depth			
ENCFF240YXY	bed narrowPeak	peaks	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF188SZW, ENCFF967OQF	1114981	ENCODE Processing Pipeline	1a93f7f957d3ef657572b55102afa266		https://www.encodeproject.org/files/ENCFF240YXY/@@download/ENCFF240YXY.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/c85ec405-e29e-4db4-9bc8-7cf5c8bdb6f4/ENCFF240YXY.bed.gz	low read depth			
ENCFF766JVH	bed narrowPeak	peaks	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF644BXG, ENCFF967OQF	917527	ENCODE Processing Pipeline	773abfc0ff101593cc0e4ed9fcc0b568		https://www.encodeproject.org/files/ENCFF766JVH/@@download/ENCFF766JVH.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/b15d5f12-9d7e-44b4-b758-a6b2deaf1bbc/ENCFF766JVH.bed.gz	low read depth			
ENCFF105ETE	bed narrowPeak	peaks	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF221CAO, ENCFF390DNP	1113678	ENCODE Processing Pipeline	1efd4b470260444539f8598516dee521		https://www.encodeproject.org/files/ENCFF105ETE/@@download/ENCFF105ETE.bed.gz	hg19				released	s3://encode-public/2018/05/14/9c7ff89a-c3fc-46a2-b82b-174e1151d7c5/ENCFF105ETE.bed.gz	low read depth			
ENCFF699EKS	bed narrowPeak	peaks	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF350PRK, ENCFF390DNP	915932	ENCODE Processing Pipeline	f14c987f289d36263ebdfc7d31b0d8fa		https://www.encodeproject.org/files/ENCFF699EKS/@@download/ENCFF699EKS.bed.gz	hg19				released	s3://encode-public/2018/05/14/c9d68c0d-4604-43af-809e-88c91ca8af47/ENCFF699EKS.bed.gz	low read depth			
ENCFF833AYH	bed narrowPeak	peaks	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF163ZHO, ENCFF337AGX	1060807	ENCODE Processing Pipeline	478b8b5b3084122551a3e4db40726af2		https://www.encodeproject.org/files/ENCFF833AYH/@@download/ENCFF833AYH.bed.gz	hg19				archived	s3://encode-public/2016/10/15/c105cbaf-0a7c-4365-937e-41c9d237083d/ENCFF833AYH.bed.gz	low read depth			
ENCFF103UFM	bed narrowPeak	peaks	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF163ZHO, ENCFF439GHJ	873929	ENCODE Processing Pipeline	839a3ac691d2f1967ea69c945ea9dd30		https://www.encodeproject.org/files/ENCFF103UFM/@@download/ENCFF103UFM.bed.gz	hg19				archived	s3://encode-public/2016/10/15/2ec15444-ee0b-42f3-b47b-f0ac1b9ad203/ENCFF103UFM.bed.gz	low read depth			
ENCFF787YHW	bed narrowPeak	peaks	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF613MGD, ENCFF992CZQ	1063160	ENCODE Processing Pipeline	8d54d400920833884346a0f62da05139		https://www.encodeproject.org/files/ENCFF787YHW/@@download/ENCFF787YHW.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/0d23570e-4ca8-4d39-885e-58423b5c1756/ENCFF787YHW.bed.gz	low read depth			
ENCFF491VQA	bed narrowPeak	peaks	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF992CZQ, ENCFF997VPL	878223	ENCODE Processing Pipeline	a5f83f5e19651458673b32fc471dea9f		https://www.encodeproject.org/files/ENCFF491VQA/@@download/ENCFF491VQA.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/7d7ae42b-07f0-40e2-8da6-69019a7ea9d2/ENCFF491VQA.bed.gz	low read depth			
ENCFF454ETI	bed narrowPeak	peaks	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF188SZW, ENCFF967OQF	1116064	ENCODE Processing Pipeline	0f8034ec05ea83e5247396c83814a65c		https://www.encodeproject.org/files/ENCFF454ETI/@@download/ENCFF454ETI.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/7cb3e74f-5adc-4bc0-8b2c-f088ade52a03/ENCFF454ETI.bed.gz	low read depth			
ENCFF998ZTZ	bed narrowPeak	peaks	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF644BXG, ENCFF967OQF	918827	ENCODE Processing Pipeline	ac7e266a1c06c8676d56263d032e5f98		https://www.encodeproject.org/files/ENCFF998ZTZ/@@download/ENCFF998ZTZ.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/c333b2b7-39fc-4ae0-93d6-19eb5d53bc73/ENCFF998ZTZ.bed.gz	low read depth			
